STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/24/2007,,,,0.05,0,0,32,16,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/25/2007,,,,0.06,1,1,36,7,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/26/2007,,,,0.01,0.5,1,24,8,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/27/2007,,,,0,0,1,24,0,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/28/2007,,,,0,0,1,20,9,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/29/2007,,,,0.01,0,2,27,9,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/30/2007,,,,0.01,0,2,34,20,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/31/2007,,,,0,0,2,30,6,12
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/1/2008,,,,0,0,2,23,-2,4
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/2/2008,,,,0,0,2,22,2,6
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/3/2008,,,,0,0,2,29,5,8
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/4/2008,,,,,,,29,6,13
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/5/2008,,,,,,,46,11,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/6/2008,,,,,,,37,22,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/7/2008,,,,,,,33,7,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/8/2008,,,,0.03,0.5,1,26,5,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/9/2008,,,,0.05,2,3,25,33,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/10/2008,,,,,,,30,11,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/11/2008,,,,,,,34,24,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/12/2008,,,,0,0,2,37,12,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/13/2008,,,,0.03,0.8,3,28,17,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/14/2008,,,,0,0,2,29,18,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/15/2008,,,,0,0,2,34,10,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/16/2008,,,,0,0,2,24,-3,0
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/17/2008,,,,0,0,2,19,-2,4
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/18/2008,,,,,,,20,0,14
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/19/2008,,,,,,,29,5,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/20/2008,,,,,,,33,14,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/21/2008,,,,0,0,2,32,0,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/22/2008,,,,,,,15,-9,8
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/23/2008,,,,,,,13,-10,-6
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/24/2008,,,,0,0,2,19,-3,0
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/25/2008,,,,0.01,0.5,2,25,9,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/26/2008,,,,0,0,2,35,18,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/27/2008,,,,0.05,1.5,4,40,30,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/28/2008,,,,0,0,2,40,30,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/29/2008,,,,0,0,1,29,19,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/30/2008,,,,,,,29,11,13
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/31/2008,,,,0,0,2,26,18,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/1/2008,,,,0.05,4,6,32,15,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/2/2008,,,,0.01,0,5,30,19,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/3/2008,,,,0.12,3,8,34,31,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/4/2008,,,,,,,35,16,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/5/2008,,,,,,,26,5,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/6/2008,,,,,,,25,4,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/7/2008,,,,0.01,0.3,10,27,10,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/8/2008,,,,,,,39,15,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/9/2008,,,,,,,34,21,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/10/2008,,,,,,,41,9,12
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/11/2008,,,,,,,42,8,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/12/2008,,,,0,0,6,38,24,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/13/2008,,,,0,0,6,41,13,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/14/2008,,,,0.04,1.5,7,54,17,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/15/2008,,,,,,,30,2,6
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/16/2008,,,,0,0,6,22,1,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/17/2008,,,,0,0,6,33,15,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/18/2008,,,,0,0,5,26,14,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/19/2008,,,,0,0,5,25,2,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/20/2008,,,,0,0,5,30,3,9
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/21/2008,,,,0,0,5,28,2,9
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/22/2008,,,,0,0,5,30,3,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/23/2008,,,,0.02,0.5,6,34,12,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/24/2008,,,,0.1,1.3,6,40,25,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/25/2008,,,,,,,40,25,34
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/26/2008,,,,0.07,0,3,40,22,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/27/2008,,,,0,0,3,34,18,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/28/2008,,,,0,0,2,38,19,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/29/2008,,,,0,0,2,38,21,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/1/2008,,,,,,,41,25,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/2/2008,,,,,,,44,18,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/3/2008,,,,,,,35,18,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/4/2008,,,,,,,40,4,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/5/2008,,,,0,0,0,35,16,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/6/2008,,,,,,,36,12,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/7/2008,,,,,,,34,11,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/8/2008,,,,0.04,0,0,35,11,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/9/2008,,,,0.03,0,0,38,22,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/10/2008,,,,,,,41,21,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/11/2008,,,,,,,42,22,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/12/2008,,,,,,,50,26,30
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/13/2008,,,,0.01,0,0,45,26,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/14/2008,,,,0.16,1.5,0,42,25,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/15/2008,,,,0.02,0,0,42,25,30
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/16/2008,,,,0,0,0,37,21,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/17/2008,,,,,,,38,22,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/18/2008,,,,0,0,0,42,24,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/19/2008,,,,0,0,0,46,32,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/20/2008,,,,0.03,0,0,54,31,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/21/2008,,,,0,0,0,52,29,30
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/22/2008,,,,0,0,0,43,19,30
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/23/2008,,,,0,0,0,43,20,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/24/2008,,,,0,0,0,52,26,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/25/2008,,,,0,0,0,54,35,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/26/2008,,,,,,,50,30,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/27/2008,,,,,,,43,23,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/28/2008,,,,,,,38,15,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/29/2008,,,,0,0,0,49,20,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/30/2008,,,,0,0,0,40,21,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/31/2008,,,,,,,42,20,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/1/2008,,,,,,,39,19,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/2/2008,,,,,,,46,19,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/3/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/4/2008,,,,,,,52,25,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/5/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/6/2008,,,,,,,59,35,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/7/2008,,,,,,,50,31,34
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/8/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/9/2008,,,,,,,48,26,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/10/2008,,,,,,,42,25,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/11/2008,,,,,,,48,25,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/12/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/13/2008,,,,,,,64,34,48
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/14/2008,,,,,,,72,32,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/15/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/16/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/17/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/18/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/19/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/20/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/21/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/22/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/23/2008,,,,,,,63,41,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/24/2008,,,,,,,68,30,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/25/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/26/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/27/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/28/2008,,,,,,,68,28,41
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/29/2008,,,,,,,76,35,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/30/2008,,,,0,0,0,76,32,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/1/2008,,,,0.18,3,3,57,17,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/2/2008,,,,0,0,,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/3/2008,,,,,,,58,29,44
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/4/2008,,,,,,,71,29,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/5/2008,,,,,,,69,30,44
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/6/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/7/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/8/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/9/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/10/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/11/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/12/2008,,0.03,,,,,70,29,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/13/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/14/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/15/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/16/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/17/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/18/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/19/2008,,,,,,,88,50,63
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/20/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/21/2008,,0.03,,,0,0,87,40,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/22/2008,,,,0.12,0,0,54,36,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/23/2008,,,,0.19,0,0,48,37,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/24/2008,,,,0.06,0,0,59,37,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/25/2008,,,,0,0,0,64,37,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/26/2008,,,,,,,70,44,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/27/2008,,,,,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/28/2008,,0.09,,,,,67,40,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/29/2008,,,,,,,66,42,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/30/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/31/2008,,,,0,0,0,,,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/1/2008,,,,0,0,0,78,43,54
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/2/2008,,,,0,0,0,75,42,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/3/2008,,,,0,0,0,73,44,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/4/2008,,,,0.12,0,0,70,42,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/5/2008,,,,0.04,0,0,58,40,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/6/2008,,,,0,0,0,65,39,49
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/7/2008,,,,0,0,0,59,34,41
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/8/2008,,,,0,0,0,59,35,48
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/9/2008,,,,0,0,0,50,49,57
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/10/2008,,,,0,0,0,49,40,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/11/2008,,,,0,0,0,55,32,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/12/2008,,,,0,0,0,63,41,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/13/2008,,,,0,0,0,65,48,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/14/2008,,,,0,0,0,77,57,64
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/15/2008,,,,0,0,0,82,55,60
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/16/2008,,,,0,0,0,84,51,58
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/17/2008,,,,0,0,0,88,63,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/18/2008,,,,0,0,0,87,52,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/19/2008,,,,0,0,0,82,69,74
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/20/2008,,,,0,0,0,81,61,74
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/21/2008,,,,0,0,0,91,79,84
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/22/2008,,,,0,0,0,95,66,72
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/23/2008,,,,,,,88,55,62
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/24/2008,,,,,,,87,48,62
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/25/2008,,,,0,0,0,85,50,56
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/26/2008,,,,,,,89,48,62
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/27/2008,,,,0,0,0,83,48,58
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/28/2008,,,,0,0,0,83,46,54
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/29/2008,,,,0,0,0,91,49,56
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/30/2008,,,,0,0,0,97,50,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/1/2008,,,,,,,94,55,67
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/2/2008,,,,0,0,0,92,49,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/3/2008,,,,0,0,0,86,47,60
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/4/2008,,,,,,,100,54,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/5/2008,,,,0,0,0,90,51,64
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/6/2008,,,,,,,87,51,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/7/2008,,,,0,0,0,84,49,
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/8/2008,,,,0,0,0,85,45,66
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/9/2008,,,,0,0,0,85,49,69
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/10/2008,,,,,,,90,45,68
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/11/2008,,,,0,0,0,92,55,63
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/12/2008,,,,0,0,0,91,53,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/13/2008,,,,0,0,0,93,54,66
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/14/2008,,,,,,,85,44,62
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/15/2008,,,,,,,87,48,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/16/2008,,,,0,0,0,92,49,61
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/17/2008,,,,,,,90,47,60
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/18/2008,,,,0,0,0,90,47,58
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/19/2008,,,,0,0,0,86,45,64
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/20/2008,,,,0,0,0,89,51,62
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/21/2008,,,,0,0,0,97,56,74
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/22/2008,,,,0.06,0,0,81,58,63
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/23/2008,,,,,,,87,54,57
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/24/2008,,,,,,,87,49,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/25/2008,,,,,,,89,48,74
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/26/2008,,,,,,,95,49,70
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/27/2008,,,,0,0,0,94,49,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/28/2008,,,,,,,90,48,66
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/29/2008,,,,,,,89,45,60
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/30/2008,,,,0,0,0,89,49,61
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",7/31/2008,,,,0,0,0,91,47,56
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/1/2008,,,,,,,93,48,57
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/2/2008,,,,0,0,0,90,54,64
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/3/2008,,,,,,,89,48,57
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/4/2008,,,,,,,90,43,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/5/2008,,,,,,,94,45,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/6/2008,,,,,,,91,48,54
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/7/2008,,,,0,0,0,97,54,65
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/8/2008,,,,0,0,0,96,42,61
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/9/2008,,,,0,0,0,90,53,66
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/10/2008,,,,,,,92,50,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/11/2008,,,,,,,91,43,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/12/2008,,,,,,,80,52,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/13/2008,,,,,,,87,42,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/14/2008,,,,0,0,0,89,43,54
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/15/2008,,,,0,0,0,89,46,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/16/2008,,,,,,,84,43,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/17/2008,,,,,,,85,40,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/18/2008,,,,0,0,0,93,69,73
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/19/2008,,,,0,0,0,94,65,71
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/20/2008,,,,,,,88,60,68
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/21/2008,,,,,,,85,44,68
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/22/2008,,,,,,,80,52,74
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/23/2008,,,,,,,80,46,51
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/24/2008,,,,,,,91,48,63
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/25/2008,,,,,,,92,62,66
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/26/2008,,,,,,,93,50,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/27/2008,,,,,,,72,53,63
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/28/2008,,,,0,0,0,78,45,49
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/29/2008,,,,,,,78,41,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/30/2008,,,,0,0,0,86,64,69
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",8/31/2008,,,,0,0,0,91,58,67
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/1/2008,,,,,,,76,39,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/2/2008,,,,,,,63,30,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/3/2008,,,,,,,71,36,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/4/2008,,,,0,0,0,74,37,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/5/2008,,,,0,0,0,75,33,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/6/2008,,,,0,0,0,71,35,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/7/2008,,,,,,,76,38,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/8/2008,,,,,,,78,36,44
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/9/2008,,,,,,,80,37,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/10/2008,,,,,,,87,41,49
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/11/2008,,,,,,,82,32,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/12/2008,,,,0,0,0,73,32,38
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/13/2008,,,,0,0,0,77,34,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/14/2008,,,,0,0,0,78,35,56
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/15/2008,,,,0,0,0,81,33,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/16/2008,,,,0,0,0,88,36,44
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/17/2008,,,,0,0,0,89,43,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/18/2008,,,,0,0,0,88,36,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/19/2008,,,,0,0,0,84,39,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/20/2008,,,,0.05,0,0,87,45,58
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/21/2008,,,,0.19,0,0,75,43,61
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/22/2008,,,,0,0,0,76,40,48
